ID,m/z,Retention time (min),Ion mode,Metabolites,Compound ID,Super Class,Class,Sub Class,kegg,Score,Fragmentation Score,Adducts,Formula,Mass Error (ppm),C115_N,C24_N,D36_N,F20_N,F44_N,G30_N,X117_N,H11_N,H17_N,H35_N,H4_N,R114_N,H46_N,J32_N,J38_N,L28_N,L3_N,L50_N,L6_N,L9_N,L113_N,L112_N,P1_N,P21_N,R25_N,R29_N,R51_N,S15_N,S2_N,W116_N,W14_N,W18_N,W33_N,W37_N,W5_N,X13_N,X22_N,X34_N,X49_N,Y10_N,Y12_N,Y19_N,Y27_N,Y48_N,Y7_N,Y8_N,Z16_N,Z23_N,Z26_N,Z43_N,A41_T,C24_T,C115_T,W116_T,C99_T,D36_T,D65_T,F20_T,F44_T,F69_T,W105_T,J111_T,G30_T,X117_T,G80_T,H11_T,H17_T,H35_T,H4_T,R114_T,H46_T,H63_T,H78_T,H85_T,H91_T,J32_T,J38_T,L28_T,L3_T,L50_T,L52_T,Z58_T,L6_T,L68_T,Y102_T,L75_T,L9_T,L90_T,L95_T,L97_T,L60_T,M72_T,N39_T,O31_T,P1_T,P21_T,P88_T,Q93_T,R25_T,R29_T,R51_T,L64_T,R82_T,S15_T,S2_T,W59_T,J106_T,S86_T,S92_T,T42_T,T45_T,W14_T,W18_T,W33_T,W37_T,W5_T,Y57_T,L61_T,W66_T,L103_T,W73_T,X13_T,X22_T,X34_T,X49_T,L113_T,X94_T,X98_T,Y10_T,Y12_T,Y19_T,Y27_T,Y48_T,L112_T,W101_T,Y7_T,Y8_T,Y89_T,Z16_T,Z23_T,Z26_T,Z43_T,W62_T,M104_T,Z76_T,Z81_T,W108_T,Z84_T,Z87_T,Z96_T
1.67_146.0927m/z,146.0926536,1.668533333,pos,4-Guanidinobutanoic acid,HMDB0003464,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",C01035,38.2,0,M+H,C5H11N3O2,1.727242487,2.066037083,0.88387004,3.026537918,0.040581796,5.168301261,1.791740094,1.607733719,3.448370855,2.495134075,2.015433657,5.917802604,1.303246289,4.092739655,5.337010628,3.37256738,3.720447504,5.794902778,4.50789402,6.596144093,3.665076546,1.630279734,3.251247454,4.560540882,6.549644919,6.290917063,3.048197449,1.768441988,8.435965603,2.846452496,1.404342706,2.021920234,2.944120451,3.220745843,1.851777223,5.161150669,3.961612866,7.309091406,0.253657082,3.705767381,3.673144667,4.907829859,3.946634335,4.153408073,2.983709102,3.563404598,3.749985582,1.458061022,2.082572273,3.823427221,6.172780515,2.123900595,1.01E-12,1.983945121,1.782215933,1.238392635,2.976027689,0.432909444,0.192205703,0.839238401,0.299718808,0.398762793,1.56293196,2.146983623,0.195944753,1.617350961,1.823174097,2.316003561,0.778324764,1.978368988,1.514814517,2.268139571,2.00662115,1.068775983,0.019402065,4.970832781,3.733571675,0.571699323,4.257111093,7.18391284,5.307764338,0.742314522,2.505600338,4.210536081,3.658900343,1.01E-12,6.64590282,1.216680012,1.120452883,0.760170104,1.69887962,1.859814491,1.05613065,1.882047193,0.602793216,5.776126366,0.902311343,1.41476128,1.95247488,2.286016464,0.141301224,0.762778819,0.108937288,1.513297197,1.49974169,2.48485715,0.712879863,3.704472131,2.669640466,1.769428302,4.568789767,0.50651902,1.628811286,3.309545397,1.126245717,6.02828749,2.178180366,1.372401837,0.587797159,1.060054647,1.897511713,1.084203566,5.372279049,2.827360149,2.540249544,0.354976338,2.276055744,1.261772903,3.548274009,2.667082741,1.667486297,2.643380209,2.127492,5.977708444,2.132266136,4.021743767,5.008624184,9.215276191,1.452559966,0.930122565,1.01E-12,2.767721707,2.456154083,0.8889021,1.736745899,0.604235665,3.227217056,3.388211599,0.116025788,4.46014554,1.179206567
11.82_295.2271m/z,295.2270911,11.8236,pos,9-OxoODE,HMDB0004669,Lipids and lipid-like molecules,Fatty Acyls,Lineolic acids and derivatives,C14766,38.2,0,M+H,C18H30O3,1.086956296,0.680803536,0.43161816,1.88267219,0.724820967,0.902971941,0.84652598,0.390913492,2.194561408,0.888250939,1.939355377,2.884691662,0.252080164,2.113595932,0.484602577,0.994663699,1.10390202,2.109947872,0.643392618,0.710866669,1.646122037,0.418421027,1.37089341,2.232900951,3.231827983,1.573126964,1.263403387,0.672639499,0.387436592,2.165800745,0.438197588,1.008433293,1.484905862,1.962944584,0.673289713,3.502547992,1.638489352,1.640865185,1.521237699,1.949890284,1.821541183,1.391048316,0.931555817,1.911122948,1.502697115,0.939210679,1.684458755,1.494410853,1.474804703,0.906235772,2.072044441,1.622213068,2.747608625,1.527332206,0.771086628,4.766055758,3.165199244,1.140813958,3.991241658,2.426619798,0.38682885,1.148437285,0.424740521,1.920876608,0.750524366,4.538938989,4.897766284,1.429084758,3.224157753,3.292794728,3.316536291,1.404099035,0.752104578,2.375983524,1.276587424,0.711575747,2.03434264,0.959033547,3.302036594,2.466164698,2.747578126,1.309214178,0.635578312,1.85728248,1.893654913,0.884275943,2.389170952,3.415640532,1.940296323,2.839819407,2.667234027,1.167512932,1.247959609,2.86690733,1.057302141,3.53291059,1.763971111,2.135087122,2.106924435,1.741133074,1.320476086,1.762646202,0.567257926,4.2452087,1.252369977,2.522823663,1.459084196,0.414848559,1.547735212,1.65245617,7.34177946,3.754201064,2.600850463,1.091979416,2.907101412,3.16424166,1.833398164,1.434151479,1.01E-12,1.946680819,1.755052576,2.011129009,2.055372046,2.066416992,2.95809268,5.344702815,0.924242758,2.048514239,3.423167375,3.264826462,2.547884333,2.471700334,1.319817383,2.007484071,1.494032217,1.101575192,2.94333422,2.669820066,1.176588456,1.963069996,1.436054292,1.006323127,2.36216902,1.966776968,1.259998712,2.005810502,3.450949772,0.072698046,1.572812273,6.093284673,2.363430601
12.57_268.1342m/z,268.1341833,12.56738333,pos,Morphine,499,Alkaloids and derivatives,Morphinans,Unclassified,C01516,38.2,0,M+H-H2O,C17H19NO3,3.430043099,1.877622226,3.977654063,1.716988276,1.281381548,1.154394111,7.001170119,1.959049954,7.578883924,3.049237024,0.940041749,1.56890744,0.277431531,2.02900885,2.294564156,1.314210384,1.452938512,1.002674416,1.352694542,4.746671465,1.237311733,0.742785555,2.538427936,0.512010077,3.295449687,3.463558452,2.184157987,3.046766746,1.61002373,4.218114912,3.132730784,1.752723305,1.735323823,2.106335452,1.304473645,0.517051362,4.708756237,1.626564772,1.31521282,1.349063778,1.749500833,1.791538371,1.181949362,1.460321583,1.838498165,1.298800954,3.780580663,5.532366003,1.938545196,1.729831973,1.240155705,4.786167699,4.082641934,2.602258443,3.03286902,1.439435441,3.632290647,1.99956374,4.798235051,5.321846543,1.01E-12,6.832549986,4.945439893,3.13548972,2.273802722,5.993301527,4.21350086,2.186634816,1.546559511,1.690859363,4.404087919,0.386844473,9.740717546,3.82708553,2.92013881,0.437864586,4.334530931,0.113470895,5.510505689,2.635830817,2.152283143,1.100009291,2.026954735,2.965470911,1.789372573,10.41591864,1.01E-12,3.153098436,6.491617407,3.457224724,3.047457589,4.907627545,1.974026791,0.787367239,0.571303422,4.948026993,1.682255768,2.33251413,2.811192881,0.636195993,2.782527775,4.381900444,1.451144969,5.666164825,3.835478982,0.530310507,3.581509329,4.389013154,2.865414182,1.974035955,8.28028643,1.811380989,1.007068466,0.79748276,3.830105442,6.078162121,4.821775573,8.356881624,1.01E-12,2.864623821,6.406884695,2.697159911,2.63630987,2.217292625,3.312233323,4.324060402,3.516818477,6.172499635,3.166206349,3.785835041,3.221244056,3.407282579,0.630436111,4.350583423,3.60537115,6.676740283,2.697069195,2.420234363,0.963923609,0.222561007,1.924626257,0.793796543,0.930312325,3.063555016,6.740914207,0.225248544,5.674472659,3.83834521,2.124875036,6.372863575,2.900405356
13.16_165.0548m/z,165.0547695,13.163,pos,3-Methoxy-4-hydroxyphenylglycolaldehyde,58200,Benzenoids,Phenols,Methoxyphenols,C05583,38.2,0,M+H-H2O,C9H10O4,0.81817229,0.124731547,0.201728121,0.276207095,0.058131904,0.253426247,0.142120275,0.120888248,0.116459041,0.134815494,0.134570866,0.135463251,0.291774534,0.314685562,0.184075349,0.190602563,0.191945872,0.086131308,0.133703738,0.30320135,0.206773309,0.112084123,0.146774325,0.096185431,0.154059986,0.250601168,0.317731756,0.127853063,0.153744221,0.154150372,0.142241062,0.11379669,0.110169928,0.120181427,0.151695326,0.112297093,0.137095156,0.129905656,0.090077213,0.166485702,0.352861911,0.063197031,0.10107967,0.200544733,0.133473774,0.111442631,0.075166223,0.177253048,0.257208343,0.258503389,0.278340088,0.155448265,0.078364658,0.040042323,0.176016919,0.030614058,0.119982083,0.072535936,0.040350211,0.131131965,0.200203931,0.099849038,0.048839485,0.076397684,0.145275913,0.248199385,0.082422979,0.056374604,0.035018189,0.161769159,0.496190746,0.706973137,0.116260123,0.317361538,0.142760671,0.11461953,0.097202231,0.512458035,0.126944937,0.03258646,0.266000967,0.354589145,0.069382288,1.01E-12,0.039779489,0.06175942,0.282117733,0.067606165,0.220615079,0.28338785,0.167674188,0.130904683,0.171384915,0.454852646,0.334904545,1.01E-12,0.016975933,0.5183099,0.095017956,1.01E-12,0.101471196,0.152622234,0.117364032,0.177179015,0.061049222,0.064679125,0.086788495,0.079885026,0.108459794,0.004231565,0.105944926,0.274450157,0.133762356,0.079299304,0.119432201,0.020634552,0.182666654,0.241288844,0.051467344,0.102393322,0.02957664,0.067400195,0.187977348,0.060066406,1.01E-12,1.01E-12,0.250818838,0.219611911,0.09099348,0.123082841,0.085996781,0.011664956,0.313915405,0.125810816,0.131601294,0.05426632,0.057012039,0.050016549,0.374299974,1.709380225,0.116614843,0.165056588,0.146862631,0.168067001,0.090987655,0.32216972,0.796888989,0.049659977,0.287435782,0.099533761,0.454864357
13.98_288.2100n,333.2057134,13.98128333,neg,Testosterone,390,Lipids and lipid-like molecules,Steroids and steroid derivatives,Androstane steroids,C00535,38.2,0,"M-H, M+FA-H",C19H28O2,3.583479246,2.493612072,5.412083772,2.924915224,0.676215459,3.374780228,2.909569393,1.462701347,3.368075115,2.799745061,3.82049429,3.081753381,2.2862312,3.983214807,2.182832947,3.650133002,5.098999544,6.92215889,4.810978644,4.724136773,3.86908661,2.746801144,4.152611138,1.612575209,6.115181757,2.110880735,2.600338022,5.028545136,5.274587354,1.638467674,3.760826843,3.354486998,4.502853744,4.056402509,3.349741603,2.806346619,3.732026738,5.79287369,2.51042045,5.466886937,3.250487903,2.553681395,2.762065872,2.774499185,4.56239462,5.125589467,2.732462866,3.948006732,3.604133125,4.110928971,2.956941198,2.41501034,2.314672978,1.436197884,1.254182508,2.439541825,1.933439506,2.172369707,1.037341597,1.082543746,0.447187833,1.383747226,2.030960293,1.413957224,1.478603524,2.235032141,1.420492462,1.512097073,0.742001972,3.297002965,1.085130949,1.462968021,2.23875238,6.463600985,2.139696013,2.668713372,1.356954845,1.055912812,4.226253792,1.07363631,2.831130037,2.063325346,1.501049443,1.827476528,1.199732326,1.082692173,0.66953594,1.16040274,2.117572388,3.05583541,1.294229385,2.114757607,3.38666501,2.967807171,0.88616582,1.914726834,1.872842906,1.482680243,2.203378917,1.393118652,1.238391144,2.051139905,0.756580864,1.216118218,1.27899767,1.855880643,2.440427337,1.042308599,1.466327336,1.59357836,5.451932599,2.382541188,2.879406648,0.871536972,1.815816278,1.484670906,1.399773128,0.619232068,1.01E-12,2.148771068,2.101256821,2.695722581,1.909591086,1.755426928,0.930641599,3.132146605,0.922477691,1.355306468,2.297745877,0.703678676,0.388429503,1.738053658,1.848436112,1.108198714,1.180776144,1.27093214,2.04910717,0.461046368,1.778691021,0.846095562,2.225663263,2.40835725,1.832057902,2.008135857,2.271783991,1.647728811,1.865473507,0.804709199,1.744758307,0.827727134,1.704829193
14.05_352.2847m/z,352.2847167,14.04696667,pos,Tetrahydrodeoxycorticosterone,LMST05030013,Lipids and lipid-like molecules,Steroids and steroid derivatives,Hydroxysteroids,C13713,38.2,2.16,M+NH4,C21H34O3,0.287870869,1.053056208,1.723097608,28.63239717,0.823890875,2.718781122,2.753652808,2.090573185,1.632559476,1.631249092,1.727438786,1.136599326,2.129280714,2.270565931,9.992985069,5.65729198,3.075687858,1.998152097,3.798707814,2.216976659,3.398551509,2.374694904,3.148867179,1.296034768,5.266923302,2.08435155,4.511546797,1.159318826,2.18560822,0.37053234,2.2797856,3.86801893,5.032536633,2.03390578,2.575370341,0.042641502,2.411225939,3.716598901,0.758309771,2.203406017,7.730974413,2.218770039,4.230097463,6.976246361,2.756452304,1.171394903,1.936998966,1.479899675,1.721723742,2.790478081,3.237328456,0.543400158,0.073131917,0.246814386,0.383596323,0.097634206,0.1454052,1.654974843,0.651452916,0.329706281,5.547502913,0.874579653,0.242358764,1.570967365,0.485598554,0.608431816,2.219366146,0.170743897,1.359124316,1.01E-12,0.217169198,1.144915882,0.523889433,0.649879322,0.508207095,10.13526268,0.492328878,2.34057127,0.379921171,1.01E-12,1.0226632,0.628738445,1.215528141,0.137120303,8.082469036,0.1698114,17.13710184,0.349707326,1.341224705,1.434498148,1.367870894,0.447261704,2.650548291,3.521345862,0.634223791,0.035598961,0.993238904,2.024115102,0.796806704,7.876304815,0.851039822,2.110746211,0.369547409,2.180941667,0.200332701,0.514932413,0.507342445,1.980305845,1.748560827,1.964762291,1.222815898,2.694217013,0.301593337,1.011303688,0.076506174,1.17714218,0.250994206,3.953635916,0.190522614,1.130897019,0.403952423,1.845183798,0.902403139,0.068024238,0.12249975,0.885309371,0.379365141,2.214074011,2.035040126,0.958327548,0.47081242,0.097844434,0.135456742,0.476018655,0.153284726,0.579974834,0.034810236,0.56706792,5.389925404,1.129452518,0.324584763,0.347482379,0.875524596,0.891118253,0.511382619,0.122149485,0.364890567,0.271006403,1.242190494,2.034233087,0.767341968
14.23_251.0472m/z,251.0472274,14.23121667,pos,PINOSYLVIN,43624,Lipids and lipid-like molecules,Polyketides,Aromatic polyketides,C01745,38.2,0,M+K,C14H12O2,1.601821126,1.60622034,0.990969069,1.500736899,0.802962362,1.045864435,0.944484073,1.490184405,1.072430733,1.114562499,1.099390787,1.002558101,1.318400814,1.332226365,0.635638349,0.887319622,0.923831395,1.215540584,1.62098383,0.77586311,1.275315263,1.43346245,1.488141737,1.274885665,1.115841881,1.126307432,1.2166966,1.724012748,1.056093274,1.059220153,1.339600544,1.208321094,1.077774714,0.909974349,1.057875653,1.221970789,1.150853626,1.121250224,1.001591488,1.272080405,1.434046293,0.912282987,0.720570658,1.121069938,1.473350841,0.890373347,0.963727978,1.291720861,1.327205863,1.023075365,1.427954017,1.761477815,1.11815962,2.049362836,2.483662475,1.336100936,1.341581632,1.365433112,1.143327979,1.417757909,1.301078087,1.9962534,1.204651571,1.181140281,2.081702222,2.520649858,1.299025306,1.209594074,1.193003359,1.882051464,3.551095739,2.225552657,1.317210419,1.463156001,1.491853202,1.472580242,1.150864831,1.565201307,1.179019979,1.335861879,1.359615232,1.459755943,1.769781958,1.147329301,1.57885121,2.174901632,2.428677027,1.238720903,1.098099673,1.469603177,1.32632585,1.835927116,1.302141207,1.314791562,1.088651338,1.187239466,1.025983399,2.48403989,1.656193375,0.835684969,0.899740034,1.955501104,2.03534648,2.898410391,1.306719137,1.191135696,1.908799543,1.081560711,1.573485584,1.507776573,1.431858709,1.848395015,1.138693296,1.236102326,1.221551152,1.405836545,0.982007025,3.047652904,2.013492546,1.435433477,1.41405273,1.377605035,1.570749992,1.386668604,1.255596394,1.044434611,2.464448549,2.093685,1.583051463,1.402349012,1.066499574,1.000452878,1.106573417,1.240145583,2.38558567,1.92394169,1.475520151,1.146450107,2.496476074,3.398696283,1.078362969,0.938419366,1.374339454,2.102970136,1.909661095,2.331300974,2.500789172,1.093764195,1.185754736,1.405569589,3.335392446
14.28_223.2059m/z,223.2059265,14.27925,pos,(-)-alpha-Bisabolol,LMPR0103060001,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,C09621,38.2,0,M+H,C15H26O,1.280977208,2.307827276,1.7412128,2.017332352,1.59985069,2.045370239,1.601204981,1.938532544,2.751197992,2.377272397,1.973927589,2.951428169,1.65270366,2.527008316,1.142888653,1.811065415,1.794424209,2.643291575,2.402648388,2.071529871,2.102336812,2.072648175,1.646432312,3.439723693,1.654544258,2.695630931,2.698810682,2.485581439,1.841268204,2.407471275,1.726081309,1.922392596,2.052193812,1.642074448,1.8649369,2.549887394,1.803239745,1.829445369,1.961089237,2.218553608,2.051289772,1.567536537,1.385367251,1.608453276,2.225240688,2.280163253,2.703582074,2.354359712,2.264640099,2.046322708,2.587262359,1.909175519,1.738175532,2.459738302,3.323018144,1.989678494,2.010421667,1.82961018,1.593211837,2.409951809,1.629278949,2.617157531,1.501618849,1.879150762,1.895618427,2.225235162,1.188522647,1.874496829,1.07465734,3.236100192,4.374728667,3.482519022,2.140015105,2.639728679,2.242542728,1.859269242,1.87524556,2.692618765,1.971457475,2.44623357,2.76923375,2.169612232,2.041107204,2.337821537,1.983954582,2.41966135,4.027362746,2.608057498,2.270502795,4.310784445,2.044371464,1.795739401,1.760644461,2.996406209,3.134035094,2.443398384,0.830863979,2.608792385,1.238307846,0.937891512,1.493790605,1.890171291,1.952814258,1.156875897,2.193425827,2.882130035,2.119532733,1.483027788,2.328219247,2.007329416,1.732086747,2.209659205,2.144654058,1.758085707,1.904992806,0.795172885,2.311985082,2.921076449,2.666105595,1.945584963,1.877416217,2.08591382,2.703423433,2.49430274,0.854582146,1.405593403,2.828551517,2.405025829,2.204037171,1.924217538,1.775361523,1.186168186,2.436370804,1.681752884,2.927480983,2.732846561,2.221856792,1.701250223,4.987119181,7.720201659,2.250415346,2.041005942,2.048376919,2.447280821,2.096152279,3.850061282,3.912658433,1.525731155,2.472392448,1.589330376,4.945279036
3.91_125.0244m/z,125.0244271,3.91035,neg,"1,3,5-Trihydroxybenzene",HMDB0013675,Benzenoids,Phenols,Benzenetriols and derivatives,C02183,38.2,0,M-H,C6H6O3,0.075290205,0.042362128,0.053563029,0.048531645,0.051672117,0.041370592,0.038061549,0.040384671,0.043456238,0.047691243,0.042234622,0.345645134,0.047716885,0.032525846,0.043378075,0.035637172,0.031964609,0.037169623,0.038429134,0.050239762,0.037732095,0.046263611,0.041497367,0.048942422,0.058936951,0.053923421,0.040833407,0.039779278,0.06388917,0.037907469,0.037054136,0.050008977,0.046646117,0.04321954,0.032026958,0.043470201,0.05108864,0.065282597,0.03981188,0.033363194,0.058738002,0.043744938,0.034713363,0.045920442,0.032711362,0.051848528,0.066154592,0.056745237,0.052699814,0.037899923,0.046390996,0.07795767,0.074546134,0.088921394,0.07981307,0.042036455,0.05750555,0.037426368,0.075789049,0.064952402,0.044340343,0.073923751,0.077511543,0.056859269,0.08550936,0.03462117,0.058620164,0.055608949,0.040468148,0.056128441,0.112479213,0.045820332,0.046354413,0.050386767,0.049087634,0.04638956,0.050669977,0.044826327,0.055942996,0.051856672,0.044353627,0.041074186,0.105923903,0.0497199,0.04761577,0.075086093,0.048411675,0.049079339,0.040504569,0.040278825,0.044030944,0.096140763,0.039447311,0.038626612,0.04376791,0.059069189,0.057131496,0.052755742,0.034030062,0.063756106,0.039991845,0.034298355,0.098776274,0.040668917,0.074954857,0.044175375,0.095135688,0.085066915,0.044607532,0.04950232,0.060684605,0.06592807,0.052468905,0.058218835,0.051924714,0.056396053,0.057645507,0.080650283,0.105371972,0.044482281,0.080989373,0.042769268,0.061269833,0.067218155,0.042501368,0.032922271,0.109547763,0.040829665,0.044726769,0.059635761,0.057030256,0.068443568,0.047531507,0.04634084,0.100216997,0.09658074,0.05904893,0.063494487,0.04832767,0.077387631,0.056105754,0.050451378,0.064047707,0.07989025,0.11314813,0.058956187,0.061655713,0.081587631,0.035094578,0.056638657,0.053960318
6.13_168.9890m/z,168.9890329,6.131733333,pos,phosphoenol pyruvate,152,Unclassified,Unclassified,Unclassified,C00074,38.2,0,M+H,C3H5O6P,-3.679212587,0.121214608,1.01E-12,0.360828766,1.125321523,0.03958566,6.370482333,0.17857338,0.166911014,0.561896815,4.35301417,0.007718705,0.157245566,0.144297498,4.579607566,0.234861343,0.195760239,0.02213373,0.047578747,0.088017256,0.436515719,0.215885913,0.472861586,1.01E-12,0.03998409,6.486545288,0.300860175,0.428323044,0.218672356,4.323514911,0.086979226,3.955618828,0.146635813,0.301799201,0.306425323,8.046192636,0.098608127,0.22896512,1.687859536,1.894346299,0.176387539,3.891160664,0.051265235,0.599391129,0.183670473,0.01961152,3.159620745,0.188077378,0.484832911,5.800010477,0.019269796,0.022340532,0.063869826,1.01E-12,0.032471695,0.138976434,0.137720526,0.158222361,0.53750597,0.004132257,0.783311565,0.095435078,1.01E-12,1.387764841,1.01E-12,0.051893309,0.012060498,0.194822784,0.600283053,0.139648677,0.199549009,0.389551073,0.381221442,0.525927323,0.276254312,1.1864785,1.033980945,0.0736689,0.100575093,1.01E-12,0.065890739,0.602401036,0.054601027,0.018999255,0.288788937,0.013484109,0.731375395,0.060397678,0.083795301,0.286664058,0.220710536,0.090594981,0.553469937,0.005081215,0.199122276,1.01E-12,0.031461272,0.452308908,0.162639235,0.457423555,0.077869529,1.01E-12,0.111408943,0.066187587,0.109493107,0.239637973,0.566508659,0.932841743,0.50201711,0.157265182,0.033859649,0.591188146,0.468450223,0.392695313,0.164714117,0.025946072,0.553601442,1.196321014,2.106973309,0.373396957,0.128251045,0.38041569,0.20581657,0.200294163,0.018351738,0.272244918,0.214792015,0.262817092,0.55691203,0.096810754,0.37186088,0.152701954,0.189934372,0.036825278,0.110911909,0.237485531,0.016980202,0.291413672,0.265322463,0.811126646,0.084785343,1.335288351,0.009797849,1.041140172,0.151277872,0.616224232,0.228634739,0.004330069,0.106923075,0.024252822,0.545988917
9.44_112.1122m/z,112.1122088,9.440466667,pos,4-Trimethylammoniobutanal,6179,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,C01149,38.2,0,M+H-H2O,C7H15NO,1.029834248,0.082231558,0.062827378,0.147417392,0.027029455,0.111734541,0.047621117,0.053060393,0.106123318,0.127028801,0.11759781,0.060767751,0.044036292,0.169427733,0.092355132,0.10982792,0.034913593,0.08646594,0.075340558,0.082208282,0.012824802,1.01E-12,0.089576653,0.072165717,0.081277245,0.182477009,0.150676114,0.095309818,0.113421764,0.086441861,0.048924216,0.095161519,0.091517857,0.101250248,1.01E-12,0.039091456,0.020313558,0.046484627,0.058020697,0.120345062,0.05635987,0.006722183,1.01E-12,0.102903329,0.009284321,0.012612993,0.12825124,0.042668456,0.066454792,0.00933244,0.038650849,0.091682382,0.139354183,0.080421888,0.131472762,0.109376634,0.109511846,0.050922956,0.135258372,0.083638293,0.056083398,0.113820782,0.060644022,0.109360828,0.107829084,0.107709057,0.11339066,0.097977461,0.095927199,0.083305769,0.250178725,0.198148122,0.097701917,0.098887914,0.052749851,0.123299275,0.131895211,0.081574142,0.073550944,0.059473687,0.138256038,0.052227593,0.149645778,0.070837334,0.136399138,0.056781779,0.283730962,0.084613477,0.10662249,0.132252083,0.047964964,0.11544367,0.135860052,0.130945708,0.012162439,0.114977485,0.113096423,0.164179977,0.065772613,0.152524753,0.127101354,0.292940581,0.067793713,0.096384926,0.076515498,0.081549595,0.147734559,0.048791201,0.124808345,0.095414539,0.180358664,0.114225687,0.158722222,0.061270972,0.113287511,0.118603117,0.089224363,0.154315688,0.153002098,0.107506671,0.067901015,0.099695787,0.03706388,0.125875432,0.069658736,0.111380797,0.127641358,0.154959556,0.122536845,0.129122183,0.080378206,0.06199367,0.081537046,0.07083743,0.123488918,0.107040284,0.05283828,0.087356352,0.219759628,0.276832436,0.130641614,0.016493048,0.074603671,0.152862727,0.100646479,0.196142326,0.24235972,0.060069856,0.097351182,0.105707311,0.324513948
0.56_150.0560m/z,150.056003,0.55975,neg,Dopamine quinone,64470,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,C17755,38.1,0,M-H,C8H9NO2,-0.324935743,1.536923498,1.295860206,1.72595041,1.287060033,1.421711467,1.236905792,1.18956803,1.437469626,1.51694683,1.400724593,1.01E-12,1.308331627,1.235309258,1.449795303,1.171235507,1.405833834,1.182344514,1.199039681,1.152230263,0.987971514,1.377215731,1.095772528,0.98665255,1.21102499,1.398052734,1.3164396,1.172183369,1.402047518,0.944137245,1.308033199,1.537567481,1.317475975,1.385851612,1.28450274,1.189724843,1.457253717,1.52113705,1.367136491,1.162430837,1.905438153,1.260115359,1.036904273,1.209084445,1.29943684,1.167909149,1.325990738,1.676914385,1.662400932,1.077838374,1.314625598,1.408314738,1.731943983,1.851977089,1.974525617,1.164441462,1.400684803,1.355980795,1.648836736,1.461926118,1.213256097,1.531485577,1.32082169,2.036132818,1.650816022,0.905473932,1.780386126,1.510301532,1.408558281,1.780319167,2.718960962,1.895475073,1.255375564,1.16734072,1.17669733,1.170011017,1.751616428,1.719054246,1.551027164,1.3801672,1.225180866,1.26304486,1.761904642,1.66700718,1.443640979,1.840303411,1.629398894,1.796221953,0.929535967,1.235366799,0.980133139,1.463870149,1.371172005,1.382520189,1.42464754,1.144960108,1.731530939,1.768091407,0.81293474,1.368982993,1.563369271,1.32170444,1.903571723,1.017948003,1.873302109,1.469614741,1.818371475,1.498886565,1.150549384,1.340846516,1.393319579,1.595525409,2.003615197,1.546232281,1.547771121,1.461271188,1.395859027,2.107469034,2.54050872,1.123092367,1.706385696,1.194448261,1.929897068,2.278830032,1.259755279,0.986233396,2.152363708,1.298035594,0.927133663,1.930175581,1.648596675,1.51129127,1.913384564,0.986769919,1.986391402,2.721530585,1.676361421,1.958303186,1.550655764,2.920309204,1.762956075,1.79519856,1.509246172,2.09206352,1.949421559,1.702925046,1.65076667,1.320830688,1.01594747,1.113245524,1.606136088
